DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Pessoa)
2015-01-01,2015,1,1,PNADC12_PI12,2015-01-01T00:00:00-02:00,162599.0
2015-02-01,2015,1,2,PNADC12_PI12,2015-02-01T00:00:00-02:00,162879.0
2015-03-01,2015,1,3,PNADC12_PI12,2015-03-01T00:00:00-03:00,162978.0
2015-04-01,2015,1,4,PNADC12_PI12,2015-04-01T00:00:00-03:00,163009.0
2015-05-01,2015,1,5,PNADC12_PI12,2015-05-01T00:00:00-03:00,163133.0
2015-06-01,2015,1,6,PNADC12_PI12,2015-06-01T00:00:00-03:00,163286.0
2015-07-01,2015,1,7,PNADC12_PI12,2015-07-01T00:00:00-03:00,163429.0
2015-08-01,2015,1,8,PNADC12_PI12,2015-08-01T00:00:00-03:00,163586.0
2015-09-01,2015,1,9,PNADC12_PI12,2015-09-01T00:00:00-03:00,163693.0
2015-10-01,2015,1,10,PNADC12_PI12,2015-10-01T00:00:00-03:00,163810.0
2015-11-01,2015,1,11,PNADC12_PI12,2015-11-01T00:00:00-02:00,163978.0
2015-12-01,2015,1,12,PNADC12_PI12,2015-12-01T00:00:00-02:00,164151.0
2016-01-01,2016,1,1,PNADC12_PI12,2016-01-01T00:00:00-02:00,164302.0
2016-02-01,2016,1,2,PNADC12_PI12,2016-02-01T00:00:00-02:00,164537.0
2016-03-01,2016,1,3,PNADC12_PI12,2016-03-01T00:00:00-03:00,164775.0
2016-04-01,2016,1,4,PNADC12_PI12,2016-04-01T00:00:00-03:00,165120.0
2016-05-01,2016,1,5,PNADC12_PI12,2016-05-01T00:00:00-03:00,165347.0
2016-06-01,2016,1,6,PNADC12_PI12,2016-06-01T00:00:00-03:00,165491.0
2016-07-01,2016,1,7,PNADC12_PI12,2016-07-01T00:00:00-03:00,165618.0
2016-08-01,2016,1,8,PNADC12_PI12,2016-08-01T00:00:00-03:00,165672.0
2016-09-01,2016,1,9,PNADC12_PI12,2016-09-01T00:00:00-03:00,165735.0
2016-10-01,2016,1,10,PNADC12_PI12,2016-10-01T00:00:00-03:00,165893.0
2016-11-01,2016,1,11,PNADC12_PI12,2016-11-01T00:00:00-02:00,166076.0
2016-12-01,2016,1,12,PNADC12_PI12,2016-12-01T00:00:00-02:00,166401.0
2017-01-01,2017,1,1,PNADC12_PI12,2017-01-01T00:00:00-02:00,166640.0
2017-02-01,2017,1,2,PNADC12_PI12,2017-02-01T00:00:00-02:00,166716.0
2017-03-01,2017,1,3,PNADC12_PI12,2017-03-01T00:00:00-03:00,166807.0
2017-04-01,2017,1,4,PNADC12_PI12,2017-04-01T00:00:00-03:00,166984.0
2017-05-01,2017,1,5,PNADC12_PI12,2017-05-01T00:00:00-03:00,167158.0
2017-06-01,2017,1,6,PNADC12_PI12,2017-06-01T00:00:00-03:00,167432.0
2017-07-01,2017,1,7,PNADC12_PI12,2017-07-01T00:00:00-03:00,167713.0
2017-08-01,2017,1,8,PNADC12_PI12,2017-08-01T00:00:00-03:00,167863.0
2017-09-01,2017,1,9,PNADC12_PI12,2017-09-01T00:00:00-03:00,168039.0
2017-10-01,2017,1,10,PNADC12_PI12,2017-10-01T00:00:00-03:00,168108.0
2017-11-01,2017,1,11,PNADC12_PI12,2017-11-01T00:00:00-02:00,168254.0
2017-12-01,2017,1,12,PNADC12_PI12,2017-12-01T00:00:00-02:00,168396.0
2018-01-01,2018,1,1,PNADC12_PI12,2018-01-01T00:00:00-02:00,168491.0
2018-02-01,2018,1,2,PNADC12_PI12,2018-02-01T00:00:00-02:00,168509.0
2018-03-01,2018,1,3,PNADC12_PI12,2018-03-01T00:00:00-03:00,168508.0
2018-04-01,2018,1,4,PNADC12_PI12,2018-04-01T00:00:00-03:00,168701.0
2018-05-01,2018,1,5,PNADC12_PI12,2018-05-01T00:00:00-03:00,168922.0
2018-06-01,2018,1,6,PNADC12_PI12,2018-06-01T00:00:00-03:00,169241.0
2018-07-01,2018,1,7,PNADC12_PI12,2018-07-01T00:00:00-03:00,169425.0
2018-08-01,2018,1,8,PNADC12_PI12,2018-08-01T00:00:00-03:00,169591.0
2018-09-01,2018,1,9,PNADC12_PI12,2018-09-01T00:00:00-03:00,169734.0
2018-10-01,2018,1,10,PNADC12_PI12,2018-10-01T00:00:00-03:00,169793.0
2018-11-01,2018,1,11,PNADC12_PI12,2018-11-01T00:00:00-03:00,169936.0
2018-12-01,2018,1,12,PNADC12_PI12,2018-12-01T00:00:00-02:00,170022.0
2019-01-01,2019,1,1,PNADC12_PI12,2019-01-01T00:00:00-02:00,170193.0
2019-02-01,2019,1,2,PNADC12_PI12,2019-02-01T00:00:00-02:00,170395.0
2019-03-01,2019,1,3,PNADC12_PI12,2019-03-01T00:00:00-03:00,170500.0
2019-04-01,2019,1,4,PNADC12_PI12,2019-04-01T00:00:00-03:00,170494.0
2019-05-01,2019,1,5,PNADC12_PI12,2019-05-01T00:00:00-03:00,170615.0
2019-06-01,2019,1,6,PNADC12_PI12,2019-06-01T00:00:00-03:00,170864.0
2019-07-01,2019,1,7,PNADC12_PI12,2019-07-01T00:00:00-03:00,170975.0
2019-08-01,2019,1,8,PNADC12_PI12,2019-08-01T00:00:00-03:00,171123.0
2019-09-01,2019,1,9,PNADC12_PI12,2019-09-01T00:00:00-03:00,171158.0
2019-10-01,2019,1,10,PNADC12_PI12,2019-10-01T00:00:00-03:00,171281.0
2019-11-01,2019,1,11,PNADC12_PI12,2019-11-01T00:00:00-03:00,171401.0
2019-12-01,2019,1,12,PNADC12_PI12,2019-12-01T00:00:00-03:00,171613.0
2020-01-01,2020,1,1,PNADC12_PI12,2020-01-01T00:00:00-03:00,171798.0
2020-02-01,2020,1,2,PNADC12_PI12,2020-02-01T00:00:00-03:00,171989.0
2020-03-01,2020,1,3,PNADC12_PI12,2020-03-01T00:00:00-03:00,172354.0
2020-04-01,2020,1,4,PNADC12_PI12,2020-04-01T00:00:00-03:00,172978.0
2020-05-01,2020,1,5,PNADC12_PI12,2020-05-01T00:00:00-03:00,173610.0
2020-06-01,2020,1,6,PNADC12_PI12,2020-06-01T00:00:00-03:00,173918.0
2020-07-01,2020,1,7,PNADC12_PI12,2020-07-01T00:00:00-03:00,174114.0
2020-08-01,2020,1,8,PNADC12_PI12,2020-08-01T00:00:00-03:00,174600.0
2020-09-01,2020,1,9,PNADC12_PI12,2020-09-01T00:00:00-03:00,175121.0
2020-10-01,2020,1,10,PNADC12_PI12,2020-10-01T00:00:00-03:00,175555.0
2020-11-01,2020,1,11,PNADC12_PI12,2020-11-01T00:00:00-03:00,176014.0
2020-12-01,2020,1,12,PNADC12_PI12,2020-12-01T00:00:00-03:00,176362.0
