DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((p.p.))
2016-03-01,2016,1,3,BM12_CRLSDPJ12,2016-03-01T00:00:00-03:00,17.6
2016-04-01,2016,1,4,BM12_CRLSDPJ12,2016-04-01T00:00:00-03:00,17.81
2016-05-01,2016,1,5,BM12_CRLSDPJ12,2016-05-01T00:00:00-03:00,17.69
2016-06-01,2016,1,6,BM12_CRLSDPJ12,2016-06-01T00:00:00-03:00,17.86
2016-07-01,2016,1,7,BM12_CRLSDPJ12,2016-07-01T00:00:00-03:00,18.29
2016-08-01,2016,1,8,BM12_CRLSDPJ12,2016-08-01T00:00:00-03:00,18.4
2016-09-01,2016,1,9,BM12_CRLSDPJ12,2016-09-01T00:00:00-03:00,17.65
2016-10-01,2016,1,10,BM12_CRLSDPJ12,2016-10-01T00:00:00-03:00,18.55
2016-11-01,2016,1,11,BM12_CRLSDPJ12,2016-11-01T00:00:00-02:00,17.87
2016-12-01,2016,1,12,BM12_CRLSDPJ12,2016-12-01T00:00:00-02:00,16.51
2017-01-01,2017,1,1,BM12_CRLSDPJ12,2017-01-01T00:00:00-02:00,18.11
2017-02-01,2017,1,2,BM12_CRLSDPJ12,2017-02-01T00:00:00-02:00,18.29
2017-03-01,2017,1,3,BM12_CRLSDPJ12,2017-03-01T00:00:00-03:00,17.49
2017-04-01,2017,1,4,BM12_CRLSDPJ12,2017-04-01T00:00:00-03:00,16.8
2017-05-01,2017,1,5,BM12_CRLSDPJ12,2017-05-01T00:00:00-03:00,16.8
2017-06-01,2017,1,6,BM12_CRLSDPJ12,2017-06-01T00:00:00-03:00,15.44
2017-07-01,2017,1,7,BM12_CRLSDPJ12,2017-07-01T00:00:00-03:00,16.69
2017-08-01,2017,1,8,BM12_CRLSDPJ12,2017-08-01T00:00:00-03:00,15.95
2017-09-01,2017,1,9,BM12_CRLSDPJ12,2017-09-01T00:00:00-03:00,15.31
2017-10-01,2017,1,10,BM12_CRLSDPJ12,2017-10-01T00:00:00-03:00,15.48
2017-11-01,2017,1,11,BM12_CRLSDPJ12,2017-11-01T00:00:00-02:00,15.14
2017-12-01,2017,1,12,BM12_CRLSDPJ12,2017-12-01T00:00:00-02:00,13.71
2018-01-01,2018,1,1,BM12_CRLSDPJ12,2018-01-01T00:00:00-02:00,14.8
2018-02-01,2018,1,2,BM12_CRLSDPJ12,2018-02-01T00:00:00-02:00,14.53
2018-03-01,2018,1,3,BM12_CRLSDPJ12,2018-03-01T00:00:00-03:00,14.02
2018-04-01,2018,1,4,BM12_CRLSDPJ12,2018-04-01T00:00:00-03:00,13.58
2018-05-01,2018,1,5,BM12_CRLSDPJ12,2018-05-01T00:00:00-03:00,13.08
2018-06-01,2018,1,6,BM12_CRLSDPJ12,2018-06-01T00:00:00-03:00,11.9
2018-07-01,2018,1,7,BM12_CRLSDPJ12,2018-07-01T00:00:00-03:00,12.66
2018-08-01,2018,1,8,BM12_CRLSDPJ12,2018-08-01T00:00:00-03:00,12.04
2018-09-01,2018,1,9,BM12_CRLSDPJ12,2018-09-01T00:00:00-03:00,12.11
2018-10-01,2018,1,10,BM12_CRLSDPJ12,2018-10-01T00:00:00-03:00,12.76
2018-11-01,2018,1,11,BM12_CRLSDPJ12,2018-11-01T00:00:00-03:00,12.93
2018-12-01,2018,1,12,BM12_CRLSDPJ12,2018-12-01T00:00:00-02:00,11.63
2019-01-01,2019,1,1,BM12_CRLSDPJ12,2019-01-01T00:00:00-02:00,13.34
2019-02-01,2019,1,2,BM12_CRLSDPJ12,2019-02-01T00:00:00-02:00,13.05
2019-03-01,2019,1,3,BM12_CRLSDPJ12,2019-03-01T00:00:00-03:00,12.81
2019-04-01,2019,1,4,BM12_CRLSDPJ12,2019-04-01T00:00:00-03:00,12.92
2019-05-01,2019,1,5,BM12_CRLSDPJ12,2019-05-01T00:00:00-03:00,12.56
2019-06-01,2019,1,6,BM12_CRLSDPJ12,2019-06-01T00:00:00-03:00,12.24
2019-07-01,2019,1,7,BM12_CRLSDPJ12,2019-07-01T00:00:00-03:00,13.05
2019-08-01,2019,1,8,BM12_CRLSDPJ12,2019-08-01T00:00:00-03:00,12.7
2019-09-01,2019,1,9,BM12_CRLSDPJ12,2019-09-01T00:00:00-03:00,11.75
2019-10-01,2019,1,10,BM12_CRLSDPJ12,2019-10-01T00:00:00-03:00,12.13
2019-11-01,2019,1,11,BM12_CRLSDPJ12,2019-11-01T00:00:00-03:00,12.06
2019-12-01,2019,1,12,BM12_CRLSDPJ12,2019-12-01T00:00:00-03:00,11.14
2020-01-01,2020,1,1,BM12_CRLSDPJ12,2020-01-01T00:00:00-03:00,12.53
2020-02-01,2020,1,2,BM12_CRLSDPJ12,2020-02-01T00:00:00-03:00,11.97
2020-03-01,2020,1,3,BM12_CRLSDPJ12,2020-03-01T00:00:00-03:00,11.36
2020-04-01,2020,1,4,BM12_CRLSDPJ12,2020-04-01T00:00:00-03:00,11.36
2020-05-01,2020,1,5,BM12_CRLSDPJ12,2020-05-01T00:00:00-03:00,10.0
2020-06-01,2020,1,6,BM12_CRLSDPJ12,2020-06-01T00:00:00-03:00,9.2
2020-07-01,2020,1,7,BM12_CRLSDPJ12,2020-07-01T00:00:00-03:00,8.69
2020-08-01,2020,1,8,BM12_CRLSDPJ12,2020-08-01T00:00:00-03:00,8.59
2020-09-01,2020,1,9,BM12_CRLSDPJ12,2020-09-01T00:00:00-03:00,7.61
2020-10-01,2020,1,10,BM12_CRLSDPJ12,2020-10-01T00:00:00-03:00,7.6
2020-11-01,2020,1,11,BM12_CRLSDPJ12,2020-11-01T00:00:00-03:00,7.73
2020-12-01,2020,1,12,BM12_CRLSDPJ12,2020-12-01T00:00:00-03:00,7.74
2021-01-01,2021,1,1,BM12_CRLSDPJ12,2021-01-01T00:00:00-03:00,10.68
