DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2012-11-01,2012,1,11,BM12_CRDPCA12,2012-11-01T00:00:00-02:00,63.25
2012-12-01,2012,1,12,BM12_CRDPCA12,2012-12-01T00:00:00-02:00,63.8
2013-01-01,2013,1,1,BM12_CRDPCA12,2013-01-01T00:00:00-02:00,65.02
2013-02-01,2013,1,2,BM12_CRDPCA12,2013-02-01T00:00:00-02:00,64.96
2013-03-01,2013,1,3,BM12_CRDPCA12,2013-03-01T00:00:00-03:00,65.37
2013-04-01,2013,1,4,BM12_CRDPCA12,2013-04-01T00:00:00-03:00,65.92
2013-05-01,2013,1,5,BM12_CRDPCA12,2013-05-01T00:00:00-03:00,66.69
2013-06-01,2013,1,6,BM12_CRDPCA12,2013-06-01T00:00:00-03:00,67.45
2013-07-01,2013,1,7,BM12_CRDPCA12,2013-07-01T00:00:00-03:00,68.25
2013-08-01,2013,1,8,BM12_CRDPCA12,2013-08-01T00:00:00-03:00,68.65
2013-09-01,2013,1,9,BM12_CRDPCA12,2013-09-01T00:00:00-03:00,68.34
2013-10-01,2013,1,10,BM12_CRDPCA12,2013-10-01T00:00:00-03:00,66.73
2013-11-01,2013,1,11,BM12_CRDPCA12,2013-11-01T00:00:00-02:00,67.05
2013-12-01,2013,1,12,BM12_CRDPCA12,2013-12-01T00:00:00-02:00,67.38
2014-01-01,2014,1,1,BM12_CRDPCA12,2014-01-01T00:00:00-02:00,67.93
2014-02-01,2014,1,2,BM12_CRDPCA12,2014-02-01T00:00:00-02:00,68.34
2014-03-01,2014,1,3,BM12_CRDPCA12,2014-03-01T00:00:00-03:00,68.54
2014-04-01,2014,1,4,BM12_CRDPCA12,2014-04-01T00:00:00-03:00,68.95
2014-05-01,2014,1,5,BM12_CRDPCA12,2014-05-01T00:00:00-03:00,69.11
2014-06-01,2014,1,6,BM12_CRDPCA12,2014-06-01T00:00:00-03:00,69.65
2014-07-01,2014,1,7,BM12_CRDPCA12,2014-07-01T00:00:00-03:00,70.19
2014-08-01,2014,1,8,BM12_CRDPCA12,2014-08-01T00:00:00-03:00,70.23
2014-09-01,2014,1,9,BM12_CRDPCA12,2014-09-01T00:00:00-03:00,70.43
2014-10-01,2014,1,10,BM12_CRDPCA12,2014-10-01T00:00:00-03:00,70.73
2014-11-01,2014,1,11,BM12_CRDPCA12,2014-11-01T00:00:00-02:00,70.88
2014-12-01,2014,1,12,BM12_CRDPCA12,2014-12-01T00:00:00-02:00,71.19
2015-01-01,2015,1,1,BM12_CRDPCA12,2015-01-01T00:00:00-02:00,71.67
2015-02-01,2015,1,2,BM12_CRDPCA12,2015-02-01T00:00:00-02:00,72.23
2015-03-01,2015,1,3,BM12_CRDPCA12,2015-03-01T00:00:00-03:00,72.6
2015-04-01,2015,1,4,BM12_CRDPCA12,2015-04-01T00:00:00-03:00,73.08
2015-05-01,2015,1,5,BM12_CRDPCA12,2015-05-01T00:00:00-03:00,73.76
2015-06-01,2015,1,6,BM12_CRDPCA12,2015-06-01T00:00:00-03:00,74.43
2015-07-01,2015,1,7,BM12_CRDPCA12,2015-07-01T00:00:00-03:00,74.57
2015-08-01,2015,1,8,BM12_CRDPCA12,2015-08-01T00:00:00-03:00,74.52
2015-09-01,2015,1,9,BM12_CRDPCA12,2015-09-01T00:00:00-03:00,74.84
2015-10-01,2015,1,10,BM12_CRDPCA12,2015-10-01T00:00:00-03:00,74.99
2015-11-01,2015,1,11,BM12_CRDPCA12,2015-11-01T00:00:00-02:00,75.16
2015-12-01,2015,1,12,BM12_CRDPCA12,2015-12-01T00:00:00-02:00,75.35
2016-01-01,2016,1,1,BM12_CRDPCA12,2016-01-01T00:00:00-02:00,75.77
2016-02-01,2016,1,2,BM12_CRDPCA12,2016-02-01T00:00:00-02:00,75.63
2016-03-01,2016,1,3,BM12_CRDPCA12,2016-03-01T00:00:00-03:00,75.92
2016-04-01,2016,1,4,BM12_CRDPCA12,2016-04-01T00:00:00-03:00,76.14
2016-05-01,2016,1,5,BM12_CRDPCA12,2016-05-01T00:00:00-03:00,76.3
2016-06-01,2016,1,6,BM12_CRDPCA12,2016-06-01T00:00:00-03:00,76.61
2016-07-01,2016,1,7,BM12_CRDPCA12,2016-07-01T00:00:00-03:00,76.89
2016-08-01,2016,1,8,BM12_CRDPCA12,2016-08-01T00:00:00-03:00,76.71
2016-09-01,2016,1,9,BM12_CRDPCA12,2016-09-01T00:00:00-03:00,77.22
2016-10-01,2016,1,10,BM12_CRDPCA12,2016-10-01T00:00:00-03:00,77.37
2016-11-01,2016,1,11,BM12_CRDPCA12,2016-11-01T00:00:00-02:00,77.49
2016-12-01,2016,1,12,BM12_CRDPCA12,2016-12-01T00:00:00-02:00,77.74
2017-01-01,2017,1,1,BM12_CRDPCA12,2017-01-01T00:00:00-02:00,78.0
2017-02-01,2017,1,2,BM12_CRDPCA12,2017-02-01T00:00:00-02:00,78.04
2017-03-01,2017,1,3,BM12_CRDPCA12,2017-03-01T00:00:00-03:00,77.99
2017-04-01,2017,1,4,BM12_CRDPCA12,2017-04-01T00:00:00-03:00,78.02
2017-05-01,2017,1,5,BM12_CRDPCA12,2017-05-01T00:00:00-03:00,78.17
2017-06-01,2017,1,6,BM12_CRDPCA12,2017-06-01T00:00:00-03:00,78.4
2017-07-01,2017,1,7,BM12_CRDPCA12,2017-07-01T00:00:00-03:00,78.99
2017-08-01,2017,1,8,BM12_CRDPCA12,2017-08-01T00:00:00-03:00,79.47
2017-09-01,2017,1,9,BM12_CRDPCA12,2017-09-01T00:00:00-03:00,79.77
2017-10-01,2017,1,10,BM12_CRDPCA12,2017-10-01T00:00:00-03:00,79.85
2017-11-01,2017,1,11,BM12_CRDPCA12,2017-11-01T00:00:00-02:00,80.06
2017-12-01,2017,1,12,BM12_CRDPCA12,2017-12-01T00:00:00-02:00,80.77
2018-01-01,2018,1,1,BM12_CRDPCA12,2018-01-01T00:00:00-02:00,81.37
2018-02-01,2018,1,2,BM12_CRDPCA12,2018-02-01T00:00:00-02:00,81.59
2018-03-01,2018,1,3,BM12_CRDPCA12,2018-03-01T00:00:00-03:00,81.66
2018-04-01,2018,1,4,BM12_CRDPCA12,2018-04-01T00:00:00-03:00,81.86
2018-05-01,2018,1,5,BM12_CRDPCA12,2018-05-01T00:00:00-03:00,82.01
2018-06-01,2018,1,6,BM12_CRDPCA12,2018-06-01T00:00:00-03:00,82.16
2018-07-01,2018,1,7,BM12_CRDPCA12,2018-07-01T00:00:00-03:00,82.94
2018-08-01,2018,1,8,BM12_CRDPCA12,2018-08-01T00:00:00-03:00,83.01
2018-09-01,2018,1,9,BM12_CRDPCA12,2018-09-01T00:00:00-03:00,83.51
2018-10-01,2018,1,10,BM12_CRDPCA12,2018-10-01T00:00:00-03:00,83.88
2018-11-01,2018,1,11,BM12_CRDPCA12,2018-11-01T00:00:00-03:00,83.92
2018-12-01,2018,1,12,BM12_CRDPCA12,2018-12-01T00:00:00-02:00,84.57
2019-01-01,2019,1,1,BM12_CRDPCA12,2019-01-01T00:00:00-02:00,84.98
2019-02-01,2019,1,2,BM12_CRDPCA12,2019-02-01T00:00:00-02:00,85.21
2019-03-01,2019,1,3,BM12_CRDPCA12,2019-03-01T00:00:00-03:00,85.47
2019-04-01,2019,1,4,BM12_CRDPCA12,2019-04-01T00:00:00-03:00,85.65
2019-05-01,2019,1,5,BM12_CRDPCA12,2019-05-01T00:00:00-03:00,86.22
2019-06-01,2019,1,6,BM12_CRDPCA12,2019-06-01T00:00:00-03:00,86.91
2019-07-01,2019,1,7,BM12_CRDPCA12,2019-07-01T00:00:00-03:00,87.52
2019-08-01,2019,1,8,BM12_CRDPCA12,2019-08-01T00:00:00-03:00,87.59
2019-09-01,2019,1,9,BM12_CRDPCA12,2019-09-01T00:00:00-03:00,87.82
2019-10-01,2019,1,10,BM12_CRDPCA12,2019-10-01T00:00:00-03:00,91.85
2019-11-01,2019,1,11,BM12_CRDPCA12,2019-11-01T00:00:00-03:00,88.57
2019-12-01,2019,1,12,BM12_CRDPCA12,2019-12-01T00:00:00-03:00,89.55
2020-01-01,2020,1,1,BM12_CRDPCA12,2020-01-01T00:00:00-03:00,89.5
2020-02-01,2020,1,2,BM12_CRDPCA12,2020-02-01T00:00:00-03:00,89.76
2020-03-01,2020,1,3,BM12_CRDPCA12,2020-03-01T00:00:00-03:00,89.57
2020-04-01,2020,1,4,BM12_CRDPCA12,2020-04-01T00:00:00-03:00,90.43
2020-05-01,2020,1,5,BM12_CRDPCA12,2020-05-01T00:00:00-03:00,90.84
2020-06-01,2020,1,6,BM12_CRDPCA12,2020-06-01T00:00:00-03:00,91.01
2020-07-01,2020,1,7,BM12_CRDPCA12,2020-07-01T00:00:00-03:00,91.04
2020-08-01,2020,1,8,BM12_CRDPCA12,2020-08-01T00:00:00-03:00,94.42
2020-09-01,2020,1,9,BM12_CRDPCA12,2020-09-01T00:00:00-03:00,93.12
2020-10-01,2020,1,10,BM12_CRDPCA12,2020-10-01T00:00:00-03:00,93.08
2020-11-01,2020,1,11,BM12_CRDPCA12,2020-11-01T00:00:00-03:00,93.11
2020-12-01,2020,1,12,BM12_CRDPCA12,2020-12-01T00:00:00-03:00,92.82
2021-01-01,2021,1,1,BM12_CRDPCA12,2021-01-01T00:00:00-03:00,93.25
