DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2017-07-01,2017,1,7,PNADC12_MRRTH12,2017-07-01T00:00:00-03:00,208555.0
2017-08-01,2017,1,8,PNADC12_MRRTH12,2017-08-01T00:00:00-03:00,209150.0
2017-09-01,2017,1,9,PNADC12_MRRTH12,2017-09-01T00:00:00-03:00,210753.0
2017-10-01,2017,1,10,PNADC12_MRRTH12,2017-10-01T00:00:00-03:00,212074.0
2017-11-01,2017,1,11,PNADC12_MRRTH12,2017-11-01T00:00:00-02:00,213779.0
2017-12-01,2017,1,12,PNADC12_MRRTH12,2017-12-01T00:00:00-02:00,214179.0
2018-01-01,2018,1,1,PNADC12_MRRTH12,2018-01-01T00:00:00-02:00,214002.0
2018-02-01,2018,1,2,PNADC12_MRRTH12,2018-02-01T00:00:00-02:00,213580.0
2018-03-01,2018,1,3,PNADC12_MRRTH12,2018-03-01T00:00:00-03:00,212365.0
2018-04-01,2018,1,4,PNADC12_MRRTH12,2018-04-01T00:00:00-03:00,213637.0
2018-05-01,2018,1,5,PNADC12_MRRTH12,2018-05-01T00:00:00-03:00,214132.0
2018-06-01,2018,1,6,PNADC12_MRRTH12,2018-06-01T00:00:00-03:00,214749.0
2018-07-01,2018,1,7,PNADC12_MRRTH12,2018-07-01T00:00:00-03:00,215058.0
2018-08-01,2018,1,8,PNADC12_MRRTH12,2018-08-01T00:00:00-03:00,216919.0
2018-09-01,2018,1,9,PNADC12_MRRTH12,2018-09-01T00:00:00-03:00,217297.0
2018-10-01,2018,1,10,PNADC12_MRRTH12,2018-10-01T00:00:00-03:00,218081.0
2018-11-01,2018,1,11,PNADC12_MRRTH12,2018-11-01T00:00:00-03:00,219140.0
2018-12-01,2018,1,12,PNADC12_MRRTH12,2018-12-01T00:00:00-02:00,220058.0
2019-01-01,2019,1,1,PNADC12_MRRTH12,2019-01-01T00:00:00-02:00,220306.0
2019-02-01,2019,1,2,PNADC12_MRRTH12,2019-02-01T00:00:00-02:00,220067.0
2019-03-01,2019,1,3,PNADC12_MRRTH12,2019-03-01T00:00:00-03:00,219211.0
2019-04-01,2019,1,4,PNADC12_MRRTH12,2019-04-01T00:00:00-03:00,219401.0
2019-05-01,2019,1,5,PNADC12_MRRTH12,2019-05-01T00:00:00-03:00,219131.0
2019-06-01,2019,1,6,PNADC12_MRRTH12,2019-06-01T00:00:00-03:00,219812.0
2019-07-01,2019,1,7,PNADC12_MRRTH12,2019-07-01T00:00:00-03:00,219775.0
2019-08-01,2019,1,8,PNADC12_MRRTH12,2019-08-01T00:00:00-03:00,220887.0
2019-09-01,2019,1,9,PNADC12_MRRTH12,2019-09-01T00:00:00-03:00,221257.0
2019-10-01,2019,1,10,PNADC12_MRRTH12,2019-10-01T00:00:00-03:00,223635.0
2019-11-01,2019,1,11,PNADC12_MRRTH12,2019-11-01T00:00:00-03:00,225605.0
2019-12-01,2019,1,12,PNADC12_MRRTH12,2019-12-01T00:00:00-03:00,225477.0
2020-01-01,2020,1,1,PNADC12_MRRTH12,2020-01-01T00:00:00-03:00,225240.0
2020-02-01,2020,1,2,PNADC12_MRRTH12,2020-02-01T00:00:00-03:00,224277.0
2020-03-01,2020,1,3,PNADC12_MRRTH12,2020-03-01T00:00:00-03:00,222505.0
2020-04-01,2020,1,4,PNADC12_MRRTH12,2020-04-01T00:00:00-03:00,217709.0
2020-05-01,2020,1,5,PNADC12_MRRTH12,2020-05-01T00:00:00-03:00,213000.0
2020-06-01,2020,1,6,PNADC12_MRRTH12,2020-06-01T00:00:00-03:00,210108.0
2020-07-01,2020,1,7,PNADC12_MRRTH12,2020-07-01T00:00:00-03:00,209419.0
2020-08-01,2020,1,8,PNADC12_MRRTH12,2020-08-01T00:00:00-03:00,208277.0
2020-09-01,2020,1,9,PNADC12_MRRTH12,2020-09-01T00:00:00-03:00,210312.0
2020-10-01,2020,1,10,PNADC12_MRRTH12,2020-10-01T00:00:00-03:00,211696.0
2020-11-01,2020,1,11,PNADC12_MRRTH12,2020-11-01T00:00:00-03:00,212229.0
2020-12-01,2020,1,12,PNADC12_MRRTH12,2020-12-01T00:00:00-03:00,210724.0
