DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((p.p.))
2017-05-01,2017,1,5,BM12_CSDPF12,2017-05-01T00:00:00-03:00,28.63
2017-06-01,2017,1,6,BM12_CSDPF12,2017-06-01T00:00:00-03:00,27.98
2017-07-01,2017,1,7,BM12_CSDPF12,2017-07-01T00:00:00-03:00,28.19
2017-08-01,2017,1,8,BM12_CSDPF12,2017-08-01T00:00:00-03:00,27.75
2017-09-01,2017,1,9,BM12_CSDPF12,2017-09-01T00:00:00-03:00,26.49
2017-10-01,2017,1,10,BM12_CSDPF12,2017-10-01T00:00:00-03:00,26.82
2017-11-01,2017,1,11,BM12_CSDPF12,2017-11-01T00:00:00-02:00,26.0
2017-12-01,2017,1,12,BM12_CSDPF12,2017-12-01T00:00:00-02:00,24.68
2018-01-01,2018,1,1,BM12_CSDPF12,2018-01-01T00:00:00-02:00,25.35
2018-02-01,2018,1,2,BM12_CSDPF12,2018-02-01T00:00:00-02:00,26.29
2018-03-01,2018,1,3,BM12_CSDPF12,2018-03-01T00:00:00-03:00,26.28
2018-04-01,2018,1,4,BM12_CSDPF12,2018-04-01T00:00:00-03:00,26.06
2018-05-01,2018,1,5,BM12_CSDPF12,2018-05-01T00:00:00-03:00,24.44
2018-06-01,2018,1,6,BM12_CSDPF12,2018-06-01T00:00:00-03:00,23.62
2018-07-01,2018,1,7,BM12_CSDPF12,2018-07-01T00:00:00-03:00,23.32
2018-08-01,2018,1,8,BM12_CSDPF12,2018-08-01T00:00:00-03:00,22.98
2018-09-01,2018,1,9,BM12_CSDPF12,2018-09-01T00:00:00-03:00,22.78
2018-10-01,2018,1,10,BM12_CSDPF12,2018-10-01T00:00:00-03:00,23.43
2018-11-01,2018,1,11,BM12_CSDPF12,2018-11-01T00:00:00-03:00,23.67
2018-12-01,2018,1,12,BM12_CSDPF12,2018-12-01T00:00:00-02:00,22.45
2019-01-01,2019,1,1,BM12_CSDPF12,2019-01-01T00:00:00-02:00,24.08
2019-02-01,2019,1,2,BM12_CSDPF12,2019-02-01T00:00:00-02:00,24.76
2019-03-01,2019,1,3,BM12_CSDPF12,2019-03-01T00:00:00-03:00,25.22
2019-04-01,2019,1,4,BM12_CSDPF12,2019-04-01T00:00:00-03:00,25.25
2019-05-01,2019,1,5,BM12_CSDPF12,2019-05-01T00:00:00-03:00,25.14
2019-06-01,2019,1,6,BM12_CSDPF12,2019-06-01T00:00:00-03:00,25.65
2019-07-01,2019,1,7,BM12_CSDPF12,2019-07-01T00:00:00-03:00,25.63
2019-08-01,2019,1,8,BM12_CSDPF12,2019-08-01T00:00:00-03:00,25.88
2019-09-01,2019,1,9,BM12_CSDPF12,2019-09-01T00:00:00-03:00,25.26
2019-10-01,2019,1,10,BM12_CSDPF12,2019-10-01T00:00:00-03:00,24.85
2019-11-01,2019,1,11,BM12_CSDPF12,2019-11-01T00:00:00-03:00,25.18
2019-12-01,2019,1,12,BM12_CSDPF12,2019-12-01T00:00:00-03:00,23.79
2020-01-01,2020,1,1,BM12_CSDPF12,2020-01-01T00:00:00-03:00,23.73
2020-02-01,2020,1,2,BM12_CSDPF12,2020-02-01T00:00:00-03:00,24.46
2020-03-01,2020,1,3,BM12_CSDPF12,2020-03-01T00:00:00-03:00,23.83
2020-04-01,2020,1,4,BM12_CSDPF12,2020-04-01T00:00:00-03:00,22.88
2020-05-01,2020,1,5,BM12_CSDPF12,2020-05-01T00:00:00-03:00,22.49
2020-06-01,2020,1,6,BM12_CSDPF12,2020-06-01T00:00:00-03:00,21.55
2020-07-01,2020,1,7,BM12_CSDPF12,2020-07-01T00:00:00-03:00,21.17
2020-08-01,2020,1,8,BM12_CSDPF12,2020-08-01T00:00:00-03:00,20.4
2020-09-01,2020,1,9,BM12_CSDPF12,2020-09-01T00:00:00-03:00,19.74
2020-10-01,2020,1,10,BM12_CSDPF12,2020-10-01T00:00:00-03:00,19.99
2020-11-01,2020,1,11,BM12_CSDPF12,2020-11-01T00:00:00-03:00,19.73
2020-12-01,2020,1,12,BM12_CSDPF12,2020-12-01T00:00:00-03:00,19.46
2021-01-01,2021,1,1,BM12_CSDPF12,2021-01-01T00:00:00-03:00,20.39
