DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Pessoa)
2015-08-01,2015,1,8,PNADC12_ESPCC12,2015-08-01T00:00:00-03:00,35400.0
2015-09-01,2015,1,9,PNADC12_ESPCC12,2015-09-01T00:00:00-03:00,35277.0
2015-10-01,2015,1,10,PNADC12_ESPCC12,2015-10-01T00:00:00-03:00,35227.0
2015-11-01,2015,1,11,PNADC12_ESPCC12,2015-11-01T00:00:00-02:00,35260.0
2015-12-01,2015,1,12,PNADC12_ESPCC12,2015-12-01T00:00:00-02:00,35268.0
2016-01-01,2016,1,1,PNADC12_ESPCC12,2016-01-01T00:00:00-02:00,35027.0
2016-02-01,2016,1,2,PNADC12_ESPCC12,2016-02-01T00:00:00-02:00,34741.0
2016-03-01,2016,1,3,PNADC12_ESPCC12,2016-03-01T00:00:00-03:00,34503.0
2016-04-01,2016,1,4,PNADC12_ESPCC12,2016-04-01T00:00:00-03:00,34403.0
2016-05-01,2016,1,5,PNADC12_ESPCC12,2016-05-01T00:00:00-03:00,34319.0
2016-06-01,2016,1,6,PNADC12_ESPCC12,2016-06-01T00:00:00-03:00,34302.0
2016-07-01,2016,1,7,PNADC12_ESPCC12,2016-07-01T00:00:00-03:00,34224.0
2016-08-01,2016,1,8,PNADC12_ESPCC12,2016-08-01T00:00:00-03:00,34060.0
2016-09-01,2016,1,9,PNADC12_ESPCC12,2016-09-01T00:00:00-03:00,33995.0
2016-10-01,2016,1,10,PNADC12_ESPCC12,2016-10-01T00:00:00-03:00,33928.0
2016-11-01,2016,1,11,PNADC12_ESPCC12,2016-11-01T00:00:00-02:00,33962.0
2016-12-01,2016,1,12,PNADC12_ESPCC12,2016-12-01T00:00:00-02:00,33894.0
2017-01-01,2017,1,1,PNADC12_ESPCC12,2017-01-01T00:00:00-02:00,33751.0
2017-02-01,2017,1,2,PNADC12_ESPCC12,2017-02-01T00:00:00-02:00,33632.0
2017-03-01,2017,1,3,PNADC12_ESPCC12,2017-03-01T00:00:00-03:00,33305.0
2017-04-01,2017,1,4,PNADC12_ESPCC12,2017-04-01T00:00:00-03:00,33187.0
2017-05-01,2017,1,5,PNADC12_ESPCC12,2017-05-01T00:00:00-03:00,33161.0
2017-06-01,2017,1,6,PNADC12_ESPCC12,2017-06-01T00:00:00-03:00,33237.0
2017-07-01,2017,1,7,PNADC12_ESPCC12,2017-07-01T00:00:00-03:00,33247.0
2017-08-01,2017,1,8,PNADC12_ESPCC12,2017-08-01T00:00:00-03:00,33321.0
2017-09-01,2017,1,9,PNADC12_ESPCC12,2017-09-01T00:00:00-03:00,33212.0
2017-10-01,2017,1,10,PNADC12_ESPCC12,2017-10-01T00:00:00-03:00,33215.0
2017-11-01,2017,1,11,PNADC12_ESPCC12,2017-11-01T00:00:00-02:00,33133.0
2017-12-01,2017,1,12,PNADC12_ESPCC12,2017-12-01T00:00:00-02:00,33237.0
2018-01-01,2018,1,1,PNADC12_ESPCC12,2018-01-01T00:00:00-02:00,33215.0
2018-02-01,2018,1,2,PNADC12_ESPCC12,2018-02-01T00:00:00-02:00,33048.0
2018-03-01,2018,1,3,PNADC12_ESPCC12,2018-03-01T00:00:00-03:00,32837.0
2018-04-01,2018,1,4,PNADC12_ESPCC12,2018-04-01T00:00:00-03:00,32655.0
2018-05-01,2018,1,5,PNADC12_ESPCC12,2018-05-01T00:00:00-03:00,32701.0
2018-06-01,2018,1,6,PNADC12_ESPCC12,2018-06-01T00:00:00-03:00,32763.0
2018-07-01,2018,1,7,PNADC12_ESPCC12,2018-07-01T00:00:00-03:00,32912.0
2018-08-01,2018,1,8,PNADC12_ESPCC12,2018-08-01T00:00:00-03:00,32902.0
2018-09-01,2018,1,9,PNADC12_ESPCC12,2018-09-01T00:00:00-03:00,32909.0
2018-10-01,2018,1,10,PNADC12_ESPCC12,2018-10-01T00:00:00-03:00,32863.0
2018-11-01,2018,1,11,PNADC12_ESPCC12,2018-11-01T00:00:00-03:00,32904.0
2018-12-01,2018,1,12,PNADC12_ESPCC12,2018-12-01T00:00:00-02:00,32942.0
2019-01-01,2019,1,1,PNADC12_ESPCC12,2019-01-01T00:00:00-02:00,32866.0
2019-02-01,2019,1,2,PNADC12_ESPCC12,2019-02-01T00:00:00-02:00,32979.0
2019-03-01,2019,1,3,PNADC12_ESPCC12,2019-03-01T00:00:00-03:00,32918.0
2019-04-01,2019,1,4,PNADC12_ESPCC12,2019-04-01T00:00:00-03:00,33136.0
2019-05-01,2019,1,5,PNADC12_ESPCC12,2019-05-01T00:00:00-03:00,33222.0
2019-06-01,2019,1,6,PNADC12_ESPCC12,2019-06-01T00:00:00-03:00,33213.0
2019-07-01,2019,1,7,PNADC12_ESPCC12,2019-07-01T00:00:00-03:00,33146.0
2019-08-01,2019,1,8,PNADC12_ESPCC12,2019-08-01T00:00:00-03:00,33042.0
2019-09-01,2019,1,9,PNADC12_ESPCC12,2019-09-01T00:00:00-03:00,33075.0
2019-10-01,2019,1,10,PNADC12_ESPCC12,2019-10-01T00:00:00-03:00,33206.0
2019-11-01,2019,1,11,PNADC12_ESPCC12,2019-11-01T00:00:00-03:00,33420.0
2019-12-01,2019,1,12,PNADC12_ESPCC12,2019-12-01T00:00:00-03:00,33668.0
2020-01-01,2020,1,1,PNADC12_ESPCC12,2020-01-01T00:00:00-03:00,33711.0
2020-02-01,2020,1,2,PNADC12_ESPCC12,2020-02-01T00:00:00-03:00,33624.0
2020-03-01,2020,1,3,PNADC12_ESPCC12,2020-03-01T00:00:00-03:00,33096.0
2020-04-01,2020,1,4,PNADC12_ESPCC12,2020-04-01T00:00:00-03:00,32207.0
2020-05-01,2020,1,5,PNADC12_ESPCC12,2020-05-01T00:00:00-03:00,31103.0
2020-06-01,2020,1,6,PNADC12_ESPCC12,2020-06-01T00:00:00-03:00,30154.0
2020-07-01,2020,1,7,PNADC12_ESPCC12,2020-07-01T00:00:00-03:00,29385.0
2020-08-01,2020,1,8,PNADC12_ESPCC12,2020-08-01T00:00:00-03:00,29067.0
2020-09-01,2020,1,9,PNADC12_ESPCC12,2020-09-01T00:00:00-03:00,29366.0
2020-10-01,2020,1,10,PNADC12_ESPCC12,2020-10-01T00:00:00-03:00,29769.0
2020-11-01,2020,1,11,PNADC12_ESPCC12,2020-11-01T00:00:00-03:00,29963.0
2020-12-01,2020,1,12,PNADC12_ESPCC12,2020-12-01T00:00:00-03:00,29885.0
