DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2016-06-01,2016,1,6,BM12_CRLPCO12,2016-06-01T00:00:00-03:00,37.81
2016-07-01,2016,1,7,BM12_CRLPCO12,2016-07-01T00:00:00-03:00,41.38
2016-08-01,2016,1,8,BM12_CRLPCO12,2016-08-01T00:00:00-03:00,36.45
2016-09-01,2016,1,9,BM12_CRLPCO12,2016-09-01T00:00:00-03:00,47.6
2016-10-01,2016,1,10,BM12_CRLPCO12,2016-10-01T00:00:00-03:00,35.99
2016-11-01,2016,1,11,BM12_CRLPCO12,2016-11-01T00:00:00-02:00,37.33
2016-12-01,2016,1,12,BM12_CRLPCO12,2016-12-01T00:00:00-02:00,41.45
2017-01-01,2017,1,1,BM12_CRLPCO12,2017-01-01T00:00:00-02:00,41.01
2017-02-01,2017,1,2,BM12_CRLPCO12,2017-02-01T00:00:00-02:00,36.42
2017-03-01,2017,1,3,BM12_CRLPCO12,2017-03-01T00:00:00-03:00,38.2
2017-04-01,2017,1,4,BM12_CRLPCO12,2017-04-01T00:00:00-03:00,39.39
2017-05-01,2017,1,5,BM12_CRLPCO12,2017-05-01T00:00:00-03:00,38.09
2017-06-01,2017,1,6,BM12_CRLPCO12,2017-06-01T00:00:00-03:00,41.74
2017-07-01,2017,1,7,BM12_CRLPCO12,2017-07-01T00:00:00-03:00,38.41
2017-08-01,2017,1,8,BM12_CRLPCO12,2017-08-01T00:00:00-03:00,38.6
2017-09-01,2017,1,9,BM12_CRLPCO12,2017-09-01T00:00:00-03:00,38.92
2017-10-01,2017,1,10,BM12_CRLPCO12,2017-10-01T00:00:00-03:00,38.47
2017-11-01,2017,1,11,BM12_CRLPCO12,2017-11-01T00:00:00-02:00,38.74
2017-12-01,2017,1,12,BM12_CRLPCO12,2017-12-01T00:00:00-02:00,40.59
2018-01-01,2018,1,1,BM12_CRLPCO12,2018-01-01T00:00:00-02:00,39.16
2018-02-01,2018,1,2,BM12_CRLPCO12,2018-02-01T00:00:00-02:00,42.08
2018-03-01,2018,1,3,BM12_CRLPCO12,2018-03-01T00:00:00-03:00,39.57
2018-04-01,2018,1,4,BM12_CRLPCO12,2018-04-01T00:00:00-03:00,40.62
2018-05-01,2018,1,5,BM12_CRLPCO12,2018-05-01T00:00:00-03:00,40.39
2018-06-01,2018,1,6,BM12_CRLPCO12,2018-06-01T00:00:00-03:00,41.1
2018-07-01,2018,1,7,BM12_CRLPCO12,2018-07-01T00:00:00-03:00,40.96
2018-08-01,2018,1,8,BM12_CRLPCO12,2018-08-01T00:00:00-03:00,40.09
2018-09-01,2018,1,9,BM12_CRLPCO12,2018-09-01T00:00:00-03:00,38.86
2018-10-01,2018,1,10,BM12_CRLPCO12,2018-10-01T00:00:00-03:00,40.72
2018-11-01,2018,1,11,BM12_CRLPCO12,2018-11-01T00:00:00-03:00,39.23
2018-12-01,2018,1,12,BM12_CRLPCO12,2018-12-01T00:00:00-02:00,40.85
2019-01-01,2019,1,1,BM12_CRLPCO12,2019-01-01T00:00:00-02:00,38.98
2019-02-01,2019,1,2,BM12_CRLPCO12,2019-02-01T00:00:00-02:00,38.33
2019-03-01,2019,1,3,BM12_CRLPCO12,2019-03-01T00:00:00-03:00,38.97
2019-04-01,2019,1,4,BM12_CRLPCO12,2019-04-01T00:00:00-03:00,39.18
2019-05-01,2019,1,5,BM12_CRLPCO12,2019-05-01T00:00:00-03:00,40.38
2019-06-01,2019,1,6,BM12_CRLPCO12,2019-06-01T00:00:00-03:00,40.67
2019-07-01,2019,1,7,BM12_CRLPCO12,2019-07-01T00:00:00-03:00,40.63
2019-08-01,2019,1,8,BM12_CRLPCO12,2019-08-01T00:00:00-03:00,41.32
2019-09-01,2019,1,9,BM12_CRLPCO12,2019-09-01T00:00:00-03:00,40.87
2019-10-01,2019,1,10,BM12_CRLPCO12,2019-10-01T00:00:00-03:00,42.44
2019-11-01,2019,1,11,BM12_CRLPCO12,2019-11-01T00:00:00-03:00,43.15
2019-12-01,2019,1,12,BM12_CRLPCO12,2019-12-01T00:00:00-03:00,42.13
2020-01-01,2020,1,1,BM12_CRLPCO12,2020-01-01T00:00:00-03:00,40.91
2020-02-01,2020,1,2,BM12_CRLPCO12,2020-02-01T00:00:00-03:00,41.56
2020-03-01,2020,1,3,BM12_CRLPCO12,2020-03-01T00:00:00-03:00,40.08
2020-04-01,2020,1,4,BM12_CRLPCO12,2020-04-01T00:00:00-03:00,40.29
2020-05-01,2020,1,5,BM12_CRLPCO12,2020-05-01T00:00:00-03:00,41.82
2020-06-01,2020,1,6,BM12_CRLPCO12,2020-06-01T00:00:00-03:00,41.79
2020-07-01,2020,1,7,BM12_CRLPCO12,2020-07-01T00:00:00-03:00,42.56
2020-08-01,2020,1,8,BM12_CRLPCO12,2020-08-01T00:00:00-03:00,42.63
2020-09-01,2020,1,9,BM12_CRLPCO12,2020-09-01T00:00:00-03:00,41.08
2020-10-01,2020,1,10,BM12_CRLPCO12,2020-10-01T00:00:00-03:00,42.07
2020-11-01,2020,1,11,BM12_CRLPCO12,2020-11-01T00:00:00-03:00,44.08
2020-12-01,2020,1,12,BM12_CRLPCO12,2020-12-01T00:00:00-03:00,43.63
2021-01-01,2021,1,1,BM12_CRLPCO12,2021-01-01T00:00:00-03:00,42.19
