DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2016-07-01,2016,1,7,BM12_CRLPCOPF12,2016-07-01T00:00:00-03:00,52.35
2016-08-01,2016,1,8,BM12_CRLPCOPF12,2016-08-01T00:00:00-03:00,52.76
2016-09-01,2016,1,9,BM12_CRLPCOPF12,2016-09-01T00:00:00-03:00,53.1
2016-10-01,2016,1,10,BM12_CRLPCOPF12,2016-10-01T00:00:00-03:00,51.96
2016-11-01,2016,1,11,BM12_CRLPCOPF12,2016-11-01T00:00:00-02:00,52.63
2016-12-01,2016,1,12,BM12_CRLPCOPF12,2016-12-01T00:00:00-02:00,52.61
2017-01-01,2017,1,1,BM12_CRLPCOPF12,2017-01-01T00:00:00-02:00,52.86
2017-02-01,2017,1,2,BM12_CRLPCOPF12,2017-02-01T00:00:00-02:00,53.0
2017-03-01,2017,1,3,BM12_CRLPCOPF12,2017-03-01T00:00:00-03:00,52.64
2017-04-01,2017,1,4,BM12_CRLPCOPF12,2017-04-01T00:00:00-03:00,53.4
2017-05-01,2017,1,5,BM12_CRLPCOPF12,2017-05-01T00:00:00-03:00,54.26
2017-06-01,2017,1,6,BM12_CRLPCOPF12,2017-06-01T00:00:00-03:00,54.81
2017-07-01,2017,1,7,BM12_CRLPCOPF12,2017-07-01T00:00:00-03:00,54.0
2017-08-01,2017,1,8,BM12_CRLPCOPF12,2017-08-01T00:00:00-03:00,53.77
2017-09-01,2017,1,9,BM12_CRLPCOPF12,2017-09-01T00:00:00-03:00,54.4
2017-10-01,2017,1,10,BM12_CRLPCOPF12,2017-10-01T00:00:00-03:00,54.22
2017-11-01,2017,1,11,BM12_CRLPCOPF12,2017-11-01T00:00:00-02:00,54.66
2017-12-01,2017,1,12,BM12_CRLPCOPF12,2017-12-01T00:00:00-02:00,54.71
2018-01-01,2018,1,1,BM12_CRLPCOPF12,2018-01-01T00:00:00-02:00,54.36
2018-02-01,2018,1,2,BM12_CRLPCOPF12,2018-02-01T00:00:00-02:00,54.51
2018-03-01,2018,1,3,BM12_CRLPCOPF12,2018-03-01T00:00:00-03:00,54.25
2018-04-01,2018,1,4,BM12_CRLPCOPF12,2018-04-01T00:00:00-03:00,54.99
2018-05-01,2018,1,5,BM12_CRLPCOPF12,2018-05-01T00:00:00-03:00,56.38
2018-06-01,2018,1,6,BM12_CRLPCOPF12,2018-06-01T00:00:00-03:00,56.0
2018-07-01,2018,1,7,BM12_CRLPCOPF12,2018-07-01T00:00:00-03:00,55.46
2018-08-01,2018,1,8,BM12_CRLPCOPF12,2018-08-01T00:00:00-03:00,55.59
2018-09-01,2018,1,9,BM12_CRLPCOPF12,2018-09-01T00:00:00-03:00,55.4
2018-10-01,2018,1,10,BM12_CRLPCOPF12,2018-10-01T00:00:00-03:00,55.79
2018-11-01,2018,1,11,BM12_CRLPCOPF12,2018-11-01T00:00:00-03:00,55.49
2018-12-01,2018,1,12,BM12_CRLPCOPF12,2018-12-01T00:00:00-02:00,55.84
2019-01-01,2019,1,1,BM12_CRLPCOPF12,2019-01-01T00:00:00-02:00,55.73
2019-02-01,2019,1,2,BM12_CRLPCOPF12,2019-02-01T00:00:00-02:00,55.26
2019-03-01,2019,1,3,BM12_CRLPCOPF12,2019-03-01T00:00:00-03:00,55.09
2019-04-01,2019,1,4,BM12_CRLPCOPF12,2019-04-01T00:00:00-03:00,55.33
2019-05-01,2019,1,5,BM12_CRLPCOPF12,2019-05-01T00:00:00-03:00,55.5
2019-06-01,2019,1,6,BM12_CRLPCOPF12,2019-06-01T00:00:00-03:00,56.27
2019-07-01,2019,1,7,BM12_CRLPCOPF12,2019-07-01T00:00:00-03:00,56.56
2019-08-01,2019,1,8,BM12_CRLPCOPF12,2019-08-01T00:00:00-03:00,56.6
2019-09-01,2019,1,9,BM12_CRLPCOPF12,2019-09-01T00:00:00-03:00,57.02
2019-10-01,2019,1,10,BM12_CRLPCOPF12,2019-10-01T00:00:00-03:00,58.25
2019-11-01,2019,1,11,BM12_CRLPCOPF12,2019-11-01T00:00:00-03:00,58.62
2019-12-01,2019,1,12,BM12_CRLPCOPF12,2019-12-01T00:00:00-03:00,57.72
2020-01-01,2020,1,1,BM12_CRLPCOPF12,2020-01-01T00:00:00-03:00,57.5
2020-02-01,2020,1,2,BM12_CRLPCOPF12,2020-02-01T00:00:00-03:00,56.85
2020-03-01,2020,1,3,BM12_CRLPCOPF12,2020-03-01T00:00:00-03:00,57.75
2020-04-01,2020,1,4,BM12_CRLPCOPF12,2020-04-01T00:00:00-03:00,60.89
2020-05-01,2020,1,5,BM12_CRLPCOPF12,2020-05-01T00:00:00-03:00,60.95
2020-06-01,2020,1,6,BM12_CRLPCOPF12,2020-06-01T00:00:00-03:00,62.02
2020-07-01,2020,1,7,BM12_CRLPCOPF12,2020-07-01T00:00:00-03:00,61.86
2020-08-01,2020,1,8,BM12_CRLPCOPF12,2020-08-01T00:00:00-03:00,61.18
2020-09-01,2020,1,9,BM12_CRLPCOPF12,2020-09-01T00:00:00-03:00,60.89
2020-10-01,2020,1,10,BM12_CRLPCOPF12,2020-10-01T00:00:00-03:00,61.43
2020-11-01,2020,1,11,BM12_CRLPCOPF12,2020-11-01T00:00:00-03:00,61.0
2020-12-01,2020,1,12,BM12_CRLPCOPF12,2020-12-01T00:00:00-03:00,61.28
2021-01-01,2021,1,1,BM12_CRLPCOPF12,2021-01-01T00:00:00-03:00,59.94
