DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2018-12-01,2018,1,12,BM12_TPFMA12,2018-12-01T00:00:00-02:00,22.91
2019-01-01,2019,1,1,BM12_TPFMA12,2019-01-01T00:00:00-02:00,24.94
2019-02-01,2019,1,2,BM12_TPFMA12,2019-02-01T00:00:00-02:00,24.02
2019-03-01,2019,1,3,BM12_TPFMA12,2019-03-01T00:00:00-03:00,24.51
2019-04-01,2019,1,4,BM12_TPFMA12,2019-04-01T00:00:00-03:00,25.95
2019-05-01,2019,1,5,BM12_TPFMA12,2019-05-01T00:00:00-03:00,25.7
2019-06-01,2019,1,6,BM12_TPFMA12,2019-06-01T00:00:00-03:00,24.29
2019-07-01,2019,1,7,BM12_TPFMA12,2019-07-01T00:00:00-03:00,24.76
2019-08-01,2019,1,8,BM12_TPFMA12,2019-08-01T00:00:00-03:00,23.98
2019-09-01,2019,1,9,BM12_TPFMA12,2019-09-01T00:00:00-03:00,21.78
2019-10-01,2019,1,10,BM12_TPFMA12,2019-10-01T00:00:00-03:00,21.95
2019-11-01,2019,1,11,BM12_TPFMA12,2019-11-01T00:00:00-03:00,20.98
2019-12-01,2019,1,12,BM12_TPFMA12,2019-12-01T00:00:00-03:00,18.58
2020-01-01,2020,1,1,BM12_TPFMA12,2020-01-01T00:00:00-03:00,19.71
2020-02-01,2020,1,2,BM12_TPFMA12,2020-02-01T00:00:00-03:00,19.54
2020-03-01,2020,1,3,BM12_TPFMA12,2020-03-01T00:00:00-03:00,22.71
2020-04-01,2020,1,4,BM12_TPFMA12,2020-04-01T00:00:00-03:00,24.5
2020-05-01,2020,1,5,BM12_TPFMA12,2020-05-01T00:00:00-03:00,24.4
2020-06-01,2020,1,6,BM12_TPFMA12,2020-06-01T00:00:00-03:00,24.91
2020-07-01,2020,1,7,BM12_TPFMA12,2020-07-01T00:00:00-03:00,26.57
2020-08-01,2020,1,8,BM12_TPFMA12,2020-08-01T00:00:00-03:00,27.57
2020-09-01,2020,1,9,BM12_TPFMA12,2020-09-01T00:00:00-03:00,27.35
2020-10-01,2020,1,10,BM12_TPFMA12,2020-10-01T00:00:00-03:00,25.89
2020-11-01,2020,1,11,BM12_TPFMA12,2020-11-01T00:00:00-03:00,23.33
2020-12-01,2020,1,12,BM12_TPFMA12,2020-12-01T00:00:00-03:00,20.48
2021-01-01,2021,1,1,BM12_TPFMA12,2021-01-01T00:00:00-03:00,20.22
