DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2014-06-01,2014,1,6,BM12_CRDPCOPJ12,2014-06-01T00:00:00-03:00,112.0
2014-07-01,2014,1,7,BM12_CRDPCOPJ12,2014-07-01T00:00:00-03:00,101.02
2014-08-01,2014,1,8,BM12_CRDPCOPJ12,2014-08-01T00:00:00-03:00,87.11
2014-09-01,2014,1,9,BM12_CRDPCOPJ12,2014-09-01T00:00:00-03:00,106.63
2014-10-01,2014,1,10,BM12_CRDPCOPJ12,2014-10-01T00:00:00-03:00,89.0
2014-11-01,2014,1,11,BM12_CRDPCOPJ12,2014-11-01T00:00:00-02:00,100.09
2014-12-01,2014,1,12,BM12_CRDPCOPJ12,2014-12-01T00:00:00-02:00,99.62
2015-01-01,2015,1,1,BM12_CRDPCOPJ12,2015-01-01T00:00:00-02:00,88.31
2015-02-01,2015,1,2,BM12_CRDPCOPJ12,2015-02-01T00:00:00-02:00,96.87
2015-03-01,2015,1,3,BM12_CRDPCOPJ12,2015-03-01T00:00:00-03:00,86.82
2015-04-01,2015,1,4,BM12_CRDPCOPJ12,2015-04-01T00:00:00-03:00,117.18
2015-05-01,2015,1,5,BM12_CRDPCOPJ12,2015-05-01T00:00:00-03:00,118.68
2015-06-01,2015,1,6,BM12_CRDPCOPJ12,2015-06-01T00:00:00-03:00,116.68
2015-07-01,2015,1,7,BM12_CRDPCOPJ12,2015-07-01T00:00:00-03:00,110.48
2015-08-01,2015,1,8,BM12_CRDPCOPJ12,2015-08-01T00:00:00-03:00,104.75
2015-09-01,2015,1,9,BM12_CRDPCOPJ12,2015-09-01T00:00:00-03:00,123.63
2015-10-01,2015,1,10,BM12_CRDPCOPJ12,2015-10-01T00:00:00-03:00,116.72
2015-11-01,2015,1,11,BM12_CRDPCOPJ12,2015-11-01T00:00:00-02:00,107.62
2015-12-01,2015,1,12,BM12_CRDPCOPJ12,2015-12-01T00:00:00-02:00,121.21
2016-01-01,2016,1,1,BM12_CRDPCOPJ12,2016-01-01T00:00:00-02:00,108.65
2016-02-01,2016,1,2,BM12_CRDPCOPJ12,2016-02-01T00:00:00-02:00,92.59
2016-03-01,2016,1,3,BM12_CRDPCOPJ12,2016-03-01T00:00:00-03:00,96.82
2016-04-01,2016,1,4,BM12_CRDPCOPJ12,2016-04-01T00:00:00-03:00,110.3
2016-05-01,2016,1,5,BM12_CRDPCOPJ12,2016-05-01T00:00:00-03:00,81.09
2016-06-01,2016,1,6,BM12_CRDPCOPJ12,2016-06-01T00:00:00-03:00,87.88
2016-07-01,2016,1,7,BM12_CRDPCOPJ12,2016-07-01T00:00:00-03:00,89.06
2016-08-01,2016,1,8,BM12_CRDPCOPJ12,2016-08-01T00:00:00-03:00,80.85
2016-09-01,2016,1,9,BM12_CRDPCOPJ12,2016-09-01T00:00:00-03:00,108.77
2016-10-01,2016,1,10,BM12_CRDPCOPJ12,2016-10-01T00:00:00-03:00,104.44
2016-11-01,2016,1,11,BM12_CRDPCOPJ12,2016-11-01T00:00:00-02:00,101.01
2016-12-01,2016,1,12,BM12_CRDPCOPJ12,2016-12-01T00:00:00-02:00,91.35
2017-01-01,2017,1,1,BM12_CRDPCOPJ12,2017-01-01T00:00:00-02:00,94.31
2017-02-01,2017,1,2,BM12_CRDPCOPJ12,2017-02-01T00:00:00-02:00,103.44
2017-03-01,2017,1,3,BM12_CRDPCOPJ12,2017-03-01T00:00:00-03:00,84.39
2017-04-01,2017,1,4,BM12_CRDPCOPJ12,2017-04-01T00:00:00-03:00,104.06
2017-05-01,2017,1,5,BM12_CRDPCOPJ12,2017-05-01T00:00:00-03:00,93.82
2017-06-01,2017,1,6,BM12_CRDPCOPJ12,2017-06-01T00:00:00-03:00,88.57
2017-07-01,2017,1,7,BM12_CRDPCOPJ12,2017-07-01T00:00:00-03:00,92.27
2017-08-01,2017,1,8,BM12_CRDPCOPJ12,2017-08-01T00:00:00-03:00,73.51
2017-09-01,2017,1,9,BM12_CRDPCOPJ12,2017-09-01T00:00:00-03:00,109.29
2017-10-01,2017,1,10,BM12_CRDPCOPJ12,2017-10-01T00:00:00-03:00,77.62
2017-11-01,2017,1,11,BM12_CRDPCOPJ12,2017-11-01T00:00:00-02:00,96.88
2017-12-01,2017,1,12,BM12_CRDPCOPJ12,2017-12-01T00:00:00-02:00,101.41
2018-01-01,2018,1,1,BM12_CRDPCOPJ12,2018-01-01T00:00:00-02:00,100.91
2018-02-01,2018,1,2,BM12_CRDPCOPJ12,2018-02-01T00:00:00-02:00,89.4
2018-03-01,2018,1,3,BM12_CRDPCOPJ12,2018-03-01T00:00:00-03:00,96.96
2018-04-01,2018,1,4,BM12_CRDPCOPJ12,2018-04-01T00:00:00-03:00,103.38
2018-05-01,2018,1,5,BM12_CRDPCOPJ12,2018-05-01T00:00:00-03:00,120.03
2018-06-01,2018,1,6,BM12_CRDPCOPJ12,2018-06-01T00:00:00-03:00,91.7
2018-07-01,2018,1,7,BM12_CRDPCOPJ12,2018-07-01T00:00:00-03:00,109.3
2018-08-01,2018,1,8,BM12_CRDPCOPJ12,2018-08-01T00:00:00-03:00,109.99
2018-09-01,2018,1,9,BM12_CRDPCOPJ12,2018-09-01T00:00:00-03:00,105.61
2018-10-01,2018,1,10,BM12_CRDPCOPJ12,2018-10-01T00:00:00-03:00,97.83
2018-11-01,2018,1,11,BM12_CRDPCOPJ12,2018-11-01T00:00:00-03:00,108.14
2018-12-01,2018,1,12,BM12_CRDPCOPJ12,2018-12-01T00:00:00-02:00,118.45
2019-01-01,2019,1,1,BM12_CRDPCOPJ12,2019-01-01T00:00:00-02:00,124.13
2019-02-01,2019,1,2,BM12_CRDPCOPJ12,2019-02-01T00:00:00-02:00,120.75
2019-03-01,2019,1,3,BM12_CRDPCOPJ12,2019-03-01T00:00:00-03:00,127.28
2019-04-01,2019,1,4,BM12_CRDPCOPJ12,2019-04-01T00:00:00-03:00,111.47
2019-05-01,2019,1,5,BM12_CRDPCOPJ12,2019-05-01T00:00:00-03:00,96.91
2019-06-01,2019,1,6,BM12_CRDPCOPJ12,2019-06-01T00:00:00-03:00,113.4
2019-07-01,2019,1,7,BM12_CRDPCOPJ12,2019-07-01T00:00:00-03:00,92.3
2019-08-01,2019,1,8,BM12_CRDPCOPJ12,2019-08-01T00:00:00-03:00,100.68
2019-09-01,2019,1,9,BM12_CRDPCOPJ12,2019-09-01T00:00:00-03:00,107.46
2019-10-01,2019,1,10,BM12_CRDPCOPJ12,2019-10-01T00:00:00-03:00,109.22
2019-11-01,2019,1,11,BM12_CRDPCOPJ12,2019-11-01T00:00:00-03:00,101.02
2019-12-01,2019,1,12,BM12_CRDPCOPJ12,2019-12-01T00:00:00-03:00,97.58
2020-01-01,2020,1,1,BM12_CRDPCOPJ12,2020-01-01T00:00:00-03:00,86.75
2020-02-01,2020,1,2,BM12_CRDPCOPJ12,2020-02-01T00:00:00-03:00,92.09
2020-03-01,2020,1,3,BM12_CRDPCOPJ12,2020-03-01T00:00:00-03:00,93.97
2020-04-01,2020,1,4,BM12_CRDPCOPJ12,2020-04-01T00:00:00-03:00,104.84
2020-05-01,2020,1,5,BM12_CRDPCOPJ12,2020-05-01T00:00:00-03:00,80.11
2020-06-01,2020,1,6,BM12_CRDPCOPJ12,2020-06-01T00:00:00-03:00,97.57
2020-07-01,2020,1,7,BM12_CRDPCOPJ12,2020-07-01T00:00:00-03:00,83.54
2020-08-01,2020,1,8,BM12_CRDPCOPJ12,2020-08-01T00:00:00-03:00,89.96
2020-09-01,2020,1,9,BM12_CRDPCOPJ12,2020-09-01T00:00:00-03:00,100.09
2020-10-01,2020,1,10,BM12_CRDPCOPJ12,2020-10-01T00:00:00-03:00,92.27
2020-11-01,2020,1,11,BM12_CRDPCOPJ12,2020-11-01T00:00:00-03:00,84.34
2020-12-01,2020,1,12,BM12_CRDPCOPJ12,2020-12-01T00:00:00-03:00,94.49
2021-01-01,2021,1,1,BM12_CRDPCOPJ12,2021-01-01T00:00:00-03:00,82.41
