DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2017-10-01,2017,1,10,PNADC12_RRPE12,2017-10-01T00:00:00-03:00,2322.0
2017-11-01,2017,1,11,PNADC12_RRPE12,2017-11-01T00:00:00-02:00,2321.0
2017-12-01,2017,1,12,PNADC12_RRPE12,2017-12-01T00:00:00-02:00,2395.0
2018-01-01,2018,1,1,PNADC12_RRPE12,2018-01-01T00:00:00-02:00,2619.0
2018-02-01,2018,1,2,PNADC12_RRPE12,2018-02-01T00:00:00-02:00,2642.0
2018-03-01,2018,1,3,PNADC12_RRPE12,2018-03-01T00:00:00-03:00,2573.0
2018-04-01,2018,1,4,PNADC12_RRPE12,2018-04-01T00:00:00-03:00,2365.0
2018-05-01,2018,1,5,PNADC12_RRPE12,2018-05-01T00:00:00-03:00,2357.0
2018-06-01,2018,1,6,PNADC12_RRPE12,2018-06-01T00:00:00-03:00,2350.0
2018-07-01,2018,1,7,PNADC12_RRPE12,2018-07-01T00:00:00-03:00,2350.0
2018-08-01,2018,1,8,PNADC12_RRPE12,2018-08-01T00:00:00-03:00,2365.0
2018-09-01,2018,1,9,PNADC12_RRPE12,2018-09-01T00:00:00-03:00,2357.0
2018-10-01,2018,1,10,PNADC12_RRPE12,2018-10-01T00:00:00-03:00,2348.0
2018-11-01,2018,1,11,PNADC12_RRPE12,2018-11-01T00:00:00-03:00,2340.0
2018-12-01,2018,1,12,PNADC12_RRPE12,2018-12-01T00:00:00-02:00,2431.0
2019-01-01,2019,1,1,PNADC12_RRPE12,2019-01-01T00:00:00-02:00,2668.0
2019-02-01,2019,1,2,PNADC12_RRPE12,2019-02-01T00:00:00-02:00,2689.0
2019-03-01,2019,1,3,PNADC12_RRPE12,2019-03-01T00:00:00-03:00,2606.0
2019-04-01,2019,1,4,PNADC12_RRPE12,2019-04-01T00:00:00-03:00,2373.0
2019-05-01,2019,1,5,PNADC12_RRPE12,2019-05-01T00:00:00-03:00,2344.0
2019-06-01,2019,1,6,PNADC12_RRPE12,2019-06-01T00:00:00-03:00,2342.0
2019-07-01,2019,1,7,PNADC12_RRPE12,2019-07-01T00:00:00-03:00,2342.0
2019-08-01,2019,1,8,PNADC12_RRPE12,2019-08-01T00:00:00-03:00,2364.0
2019-09-01,2019,1,9,PNADC12_RRPE12,2019-09-01T00:00:00-03:00,2356.0
2019-10-01,2019,1,10,PNADC12_RRPE12,2019-10-01T00:00:00-03:00,2362.0
2019-11-01,2019,1,11,PNADC12_RRPE12,2019-11-01T00:00:00-03:00,2364.0
2019-12-01,2019,1,12,PNADC12_RRPE12,2019-12-01T00:00:00-03:00,2453.0
2020-01-01,2020,1,1,PNADC12_RRPE12,2020-01-01T00:00:00-03:00,2685.0
2020-02-01,2020,1,2,PNADC12_RRPE12,2020-02-01T00:00:00-03:00,2700.0
2020-03-01,2020,1,3,PNADC12_RRPE12,2020-03-01T00:00:00-03:00,2628.0
2020-04-01,2020,1,4,PNADC12_RRPE12,2020-04-01T00:00:00-03:00,2414.0
2020-05-01,2020,1,5,PNADC12_RRPE12,2020-05-01T00:00:00-03:00,2356.0
2020-06-01,2020,1,6,PNADC12_RRPE12,2020-06-01T00:00:00-03:00,2320.0
2020-07-01,2020,1,7,PNADC12_RRPE12,2020-07-01T00:00:00-03:00,2326.0
2020-08-01,2020,1,8,PNADC12_RRPE12,2020-08-01T00:00:00-03:00,2368.0
2020-09-01,2020,1,9,PNADC12_RRPE12,2020-09-01T00:00:00-03:00,2416.0
2020-10-01,2020,1,10,PNADC12_RRPE12,2020-10-01T00:00:00-03:00,2404.0
2020-11-01,2020,1,11,PNADC12_RRPE12,2020-11-01T00:00:00-03:00,2403.0
2020-12-01,2020,1,12,PNADC12_RRPE12,2020-12-01T00:00:00-03:00,2441.0
