DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Pessoa)
2016-07-01,2016,1,7,PNADC12_EMPGDOR12,2016-07-01T00:00:00-03:00,3805.0
2016-08-01,2016,1,8,PNADC12_EMPGDOR12,2016-08-01T00:00:00-03:00,3928.0
2016-09-01,2016,1,9,PNADC12_EMPGDOR12,2016-09-01T00:00:00-03:00,4065.0
2016-10-01,2016,1,10,PNADC12_EMPGDOR12,2016-10-01T00:00:00-03:00,4112.0
2016-11-01,2016,1,11,PNADC12_EMPGDOR12,2016-11-01T00:00:00-02:00,4143.0
2016-12-01,2016,1,12,PNADC12_EMPGDOR12,2016-12-01T00:00:00-02:00,4127.0
2017-01-01,2017,1,1,PNADC12_EMPGDOR12,2017-01-01T00:00:00-02:00,4168.0
2017-02-01,2017,1,2,PNADC12_EMPGDOR12,2017-02-01T00:00:00-02:00,4107.0
2017-03-01,2017,1,3,PNADC12_EMPGDOR12,2017-03-01T00:00:00-03:00,4110.0
2017-04-01,2017,1,4,PNADC12_EMPGDOR12,2017-04-01T00:00:00-03:00,4104.0
2017-05-01,2017,1,5,PNADC12_EMPGDOR12,2017-05-01T00:00:00-03:00,4101.0
2017-06-01,2017,1,6,PNADC12_EMPGDOR12,2017-06-01T00:00:00-03:00,4173.0
2017-07-01,2017,1,7,PNADC12_EMPGDOR12,2017-07-01T00:00:00-03:00,4216.0
2017-08-01,2017,1,8,PNADC12_EMPGDOR12,2017-08-01T00:00:00-03:00,4195.0
2017-09-01,2017,1,9,PNADC12_EMPGDOR12,2017-09-01T00:00:00-03:00,4228.0
2017-10-01,2017,1,10,PNADC12_EMPGDOR12,2017-10-01T00:00:00-03:00,4292.0
2017-11-01,2017,1,11,PNADC12_EMPGDOR12,2017-11-01T00:00:00-02:00,4387.0
2017-12-01,2017,1,12,PNADC12_EMPGDOR12,2017-12-01T00:00:00-02:00,4390.0
2018-01-01,2018,1,1,PNADC12_EMPGDOR12,2018-01-01T00:00:00-02:00,4350.0
2018-02-01,2018,1,2,PNADC12_EMPGDOR12,2018-02-01T00:00:00-02:00,4334.0
2018-03-01,2018,1,3,PNADC12_EMPGDOR12,2018-03-01T00:00:00-03:00,4347.0
2018-04-01,2018,1,4,PNADC12_EMPGDOR12,2018-04-01T00:00:00-03:00,4344.0
2018-05-01,2018,1,5,PNADC12_EMPGDOR12,2018-05-01T00:00:00-03:00,4333.0
2018-06-01,2018,1,6,PNADC12_EMPGDOR12,2018-06-01T00:00:00-03:00,4353.0
2018-07-01,2018,1,7,PNADC12_EMPGDOR12,2018-07-01T00:00:00-03:00,4389.0
2018-08-01,2018,1,8,PNADC12_EMPGDOR12,2018-08-01T00:00:00-03:00,4419.0
2018-09-01,2018,1,9,PNADC12_EMPGDOR12,2018-09-01T00:00:00-03:00,4416.0
2018-10-01,2018,1,10,PNADC12_EMPGDOR12,2018-10-01T00:00:00-03:00,4503.0
2018-11-01,2018,1,11,PNADC12_EMPGDOR12,2018-11-01T00:00:00-03:00,4468.0
2018-12-01,2018,1,12,PNADC12_EMPGDOR12,2018-12-01T00:00:00-02:00,4520.0
2019-01-01,2019,1,1,PNADC12_EMPGDOR12,2019-01-01T00:00:00-02:00,4502.0
2019-02-01,2019,1,2,PNADC12_EMPGDOR12,2019-02-01T00:00:00-02:00,4523.0
2019-03-01,2019,1,3,PNADC12_EMPGDOR12,2019-03-01T00:00:00-03:00,4435.0
2019-04-01,2019,1,4,PNADC12_EMPGDOR12,2019-04-01T00:00:00-03:00,4381.0
2019-05-01,2019,1,5,PNADC12_EMPGDOR12,2019-05-01T00:00:00-03:00,4422.0
2019-06-01,2019,1,6,PNADC12_EMPGDOR12,2019-06-01T00:00:00-03:00,4369.0
2019-07-01,2019,1,7,PNADC12_EMPGDOR12,2019-07-01T00:00:00-03:00,4331.0
2019-08-01,2019,1,8,PNADC12_EMPGDOR12,2019-08-01T00:00:00-03:00,4348.0
2019-09-01,2019,1,9,PNADC12_EMPGDOR12,2019-09-01T00:00:00-03:00,4368.0
2019-10-01,2019,1,10,PNADC12_EMPGDOR12,2019-10-01T00:00:00-03:00,4452.0
2019-11-01,2019,1,11,PNADC12_EMPGDOR12,2019-11-01T00:00:00-03:00,4483.0
2019-12-01,2019,1,12,PNADC12_EMPGDOR12,2019-12-01T00:00:00-03:00,4442.0
2020-01-01,2020,1,1,PNADC12_EMPGDOR12,2020-01-01T00:00:00-03:00,4426.0
2020-02-01,2020,1,2,PNADC12_EMPGDOR12,2020-02-01T00:00:00-03:00,4411.0
2020-03-01,2020,1,3,PNADC12_EMPGDOR12,2020-03-01T00:00:00-03:00,4385.0
2020-04-01,2020,1,4,PNADC12_EMPGDOR12,2020-04-01T00:00:00-03:00,4201.0
2020-05-01,2020,1,5,PNADC12_EMPGDOR12,2020-05-01T00:00:00-03:00,4034.0
2020-06-01,2020,1,6,PNADC12_EMPGDOR12,2020-06-01T00:00:00-03:00,3955.0
2020-07-01,2020,1,7,PNADC12_EMPGDOR12,2020-07-01T00:00:00-03:00,3938.0
2020-08-01,2020,1,8,PNADC12_EMPGDOR12,2020-08-01T00:00:00-03:00,3905.0
2020-09-01,2020,1,9,PNADC12_EMPGDOR12,2020-09-01T00:00:00-03:00,3859.0
2020-10-01,2020,1,10,PNADC12_EMPGDOR12,2020-10-01T00:00:00-03:00,3885.0
2020-11-01,2020,1,11,PNADC12_EMPGDOR12,2020-11-01T00:00:00-03:00,3921.0
2020-12-01,2020,1,12,PNADC12_EMPGDOR12,2020-12-01T00:00:00-03:00,3922.0
