DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2020-02-01,2020,1,2,PNADC12_RRPHEMP12,2020-02-01T00:00:00-03:00,6216.0
2020-03-01,2020,1,3,PNADC12_RRPHEMP12,2020-03-01T00:00:00-03:00,6115.0
2020-04-01,2020,1,4,PNADC12_RRPHEMP12,2020-04-01T00:00:00-03:00,6152.0
2020-05-01,2020,1,5,PNADC12_RRPHEMP12,2020-05-01T00:00:00-03:00,6200.0
2020-06-01,2020,1,6,PNADC12_RRPHEMP12,2020-06-01T00:00:00-03:00,6500.0
2020-07-01,2020,1,7,PNADC12_RRPHEMP12,2020-07-01T00:00:00-03:00,6601.0
2020-08-01,2020,1,8,PNADC12_RRPHEMP12,2020-08-01T00:00:00-03:00,6675.0
2020-09-01,2020,1,9,PNADC12_RRPHEMP12,2020-09-01T00:00:00-03:00,6927.0
2020-10-01,2020,1,10,PNADC12_RRPHEMP12,2020-10-01T00:00:00-03:00,6711.0
2020-11-01,2020,1,11,PNADC12_RRPHEMP12,2020-11-01T00:00:00-03:00,6609.0
2020-12-01,2020,1,12,PNADC12_RRPHEMP12,2020-12-01T00:00:00-03:00,6173.0
