DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2015-02-01,2015,1,2,BM12_CRDPCAPF12,2015-02-01T00:00:00-02:00,98.08
2015-03-01,2015,1,3,BM12_CRDPCAPF12,2015-03-01T00:00:00-03:00,98.71
2015-04-01,2015,1,4,BM12_CRDPCAPF12,2015-04-01T00:00:00-03:00,99.29
2015-05-01,2015,1,5,BM12_CRDPCAPF12,2015-05-01T00:00:00-03:00,100.05
2015-06-01,2015,1,6,BM12_CRDPCAPF12,2015-06-01T00:00:00-03:00,100.99
2015-07-01,2015,1,7,BM12_CRDPCAPF12,2015-07-01T00:00:00-03:00,101.88
2015-08-01,2015,1,8,BM12_CRDPCAPF12,2015-08-01T00:00:00-03:00,101.93
2015-09-01,2015,1,9,BM12_CRDPCAPF12,2015-09-01T00:00:00-03:00,102.19
2015-10-01,2015,1,10,BM12_CRDPCAPF12,2015-10-01T00:00:00-03:00,102.46
2015-11-01,2015,1,11,BM12_CRDPCAPF12,2015-11-01T00:00:00-02:00,102.56
2015-12-01,2015,1,12,BM12_CRDPCAPF12,2015-12-01T00:00:00-02:00,102.52
2016-01-01,2016,1,1,BM12_CRDPCAPF12,2016-01-01T00:00:00-02:00,102.5
2016-02-01,2016,1,2,BM12_CRDPCAPF12,2016-02-01T00:00:00-02:00,102.44
2016-03-01,2016,1,3,BM12_CRDPCAPF12,2016-03-01T00:00:00-03:00,102.34
2016-04-01,2016,1,4,BM12_CRDPCAPF12,2016-04-01T00:00:00-03:00,102.34
2016-05-01,2016,1,5,BM12_CRDPCAPF12,2016-05-01T00:00:00-03:00,102.57
2016-06-01,2016,1,6,BM12_CRDPCAPF12,2016-06-01T00:00:00-03:00,102.7
2016-07-01,2016,1,7,BM12_CRDPCAPF12,2016-07-01T00:00:00-03:00,103.13
2016-08-01,2016,1,8,BM12_CRDPCAPF12,2016-08-01T00:00:00-03:00,103.41
2016-09-01,2016,1,9,BM12_CRDPCAPF12,2016-09-01T00:00:00-03:00,103.49
2016-10-01,2016,1,10,BM12_CRDPCAPF12,2016-10-01T00:00:00-03:00,103.67
2016-11-01,2016,1,11,BM12_CRDPCAPF12,2016-11-01T00:00:00-02:00,103.78
2016-12-01,2016,1,12,BM12_CRDPCAPF12,2016-12-01T00:00:00-02:00,103.68
2017-01-01,2017,1,1,BM12_CRDPCAPF12,2017-01-01T00:00:00-02:00,103.39
2017-02-01,2017,1,2,BM12_CRDPCAPF12,2017-02-01T00:00:00-02:00,103.21
2017-03-01,2017,1,3,BM12_CRDPCAPF12,2017-03-01T00:00:00-03:00,103.08
2017-04-01,2017,1,4,BM12_CRDPCAPF12,2017-04-01T00:00:00-03:00,102.88
2017-05-01,2017,1,5,BM12_CRDPCAPF12,2017-05-01T00:00:00-03:00,103.1
2017-06-01,2017,1,6,BM12_CRDPCAPF12,2017-06-01T00:00:00-03:00,103.22
2017-07-01,2017,1,7,BM12_CRDPCAPF12,2017-07-01T00:00:00-03:00,103.74
2017-08-01,2017,1,8,BM12_CRDPCAPF12,2017-08-01T00:00:00-03:00,103.88
2017-09-01,2017,1,9,BM12_CRDPCAPF12,2017-09-01T00:00:00-03:00,103.89
2017-10-01,2017,1,10,BM12_CRDPCAPF12,2017-10-01T00:00:00-03:00,103.81
2017-11-01,2017,1,11,BM12_CRDPCAPF12,2017-11-01T00:00:00-02:00,103.72
2017-12-01,2017,1,12,BM12_CRDPCAPF12,2017-12-01T00:00:00-02:00,103.47
2018-01-01,2018,1,1,BM12_CRDPCAPF12,2018-01-01T00:00:00-02:00,103.08
2018-02-01,2018,1,2,BM12_CRDPCAPF12,2018-02-01T00:00:00-02:00,103.01
2018-03-01,2018,1,3,BM12_CRDPCAPF12,2018-03-01T00:00:00-03:00,102.86
2018-04-01,2018,1,4,BM12_CRDPCAPF12,2018-04-01T00:00:00-03:00,102.78
2018-05-01,2018,1,5,BM12_CRDPCAPF12,2018-05-01T00:00:00-03:00,103.04
2018-06-01,2018,1,6,BM12_CRDPCAPF12,2018-06-01T00:00:00-03:00,103.2
2018-07-01,2018,1,7,BM12_CRDPCAPF12,2018-07-01T00:00:00-03:00,104.04
2018-08-01,2018,1,8,BM12_CRDPCAPF12,2018-08-01T00:00:00-03:00,103.9
2018-09-01,2018,1,9,BM12_CRDPCAPF12,2018-09-01T00:00:00-03:00,104.03
2018-10-01,2018,1,10,BM12_CRDPCAPF12,2018-10-01T00:00:00-03:00,104.09
2018-11-01,2018,1,11,BM12_CRDPCAPF12,2018-11-01T00:00:00-03:00,104.05
2018-12-01,2018,1,12,BM12_CRDPCAPF12,2018-12-01T00:00:00-02:00,103.98
2019-01-01,2019,1,1,BM12_CRDPCAPF12,2019-01-01T00:00:00-02:00,103.7
2019-02-01,2019,1,2,BM12_CRDPCAPF12,2019-02-01T00:00:00-02:00,103.79
2019-03-01,2019,1,3,BM12_CRDPCAPF12,2019-03-01T00:00:00-03:00,103.84
2019-04-01,2019,1,4,BM12_CRDPCAPF12,2019-04-01T00:00:00-03:00,103.85
2019-05-01,2019,1,5,BM12_CRDPCAPF12,2019-05-01T00:00:00-03:00,104.14
2019-06-01,2019,1,6,BM12_CRDPCAPF12,2019-06-01T00:00:00-03:00,104.29
2019-07-01,2019,1,7,BM12_CRDPCAPF12,2019-07-01T00:00:00-03:00,104.79
2019-08-01,2019,1,8,BM12_CRDPCAPF12,2019-08-01T00:00:00-03:00,104.81
2019-09-01,2019,1,9,BM12_CRDPCAPF12,2019-09-01T00:00:00-03:00,104.62
2019-10-01,2019,1,10,BM12_CRDPCAPF12,2019-10-01T00:00:00-03:00,111.14
2019-11-01,2019,1,11,BM12_CRDPCAPF12,2019-11-01T00:00:00-03:00,104.97
2019-12-01,2019,1,12,BM12_CRDPCAPF12,2019-12-01T00:00:00-03:00,105.36
2020-01-01,2020,1,1,BM12_CRDPCAPF12,2020-01-01T00:00:00-03:00,105.28
2020-02-01,2020,1,2,BM12_CRDPCAPF12,2020-02-01T00:00:00-03:00,105.55
2020-03-01,2020,1,3,BM12_CRDPCAPF12,2020-03-01T00:00:00-03:00,105.63
2020-04-01,2020,1,4,BM12_CRDPCAPF12,2020-04-01T00:00:00-03:00,106.86
2020-05-01,2020,1,5,BM12_CRDPCAPF12,2020-05-01T00:00:00-03:00,107.58
2020-06-01,2020,1,6,BM12_CRDPCAPF12,2020-06-01T00:00:00-03:00,107.96
2020-07-01,2020,1,7,BM12_CRDPCAPF12,2020-07-01T00:00:00-03:00,109.15
2020-08-01,2020,1,8,BM12_CRDPCAPF12,2020-08-01T00:00:00-03:00,116.97
2020-09-01,2020,1,9,BM12_CRDPCAPF12,2020-09-01T00:00:00-03:00,117.18
2020-10-01,2020,1,10,BM12_CRDPCAPF12,2020-10-01T00:00:00-03:00,117.28
2020-11-01,2020,1,11,BM12_CRDPCAPF12,2020-11-01T00:00:00-03:00,117.96
2020-12-01,2020,1,12,BM12_CRDPCAPF12,2020-12-01T00:00:00-03:00,117.86
2021-01-01,2021,1,1,BM12_CRDPCAPF12,2021-01-01T00:00:00-03:00,117.84
